id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6568875,Spacious 2 bed in the heart of Bris,21160367,Sophie,,Clifton,51.45017,-2.62164,Entire home/apt,85,16,111,2019-05-05,2.31,1,230
6613273,DINGLE CORNER,34607760,Peter,,Avonmouth & Lawrence Weston,51.49545,-2.64907,Entire home/apt,119,1,2,2016-04-29,0.05,1,78
6654903,City centre double: with river views + breakfast,33952114,Mark And Corinne,,Southville,51.44617,-2.604,Private room,45,2,13,2019-05-12,3.94,1,50
6668238,Stylish Family Home. The best address in Bristol!,5384773,Lisa,,Redland,51.47462,-2.59718,Entire home/apt,325,2,49,2019-04-28,1.05,2,332
6738144,Harbourside,35284785,Eileen,,Hotwells & Harbourside,51.44789,-2.60481,Entire home/apt,67,2,45,2019-05-06,1.77,1,0
6809380,Room in friendly household,9266236,Catherine,,Bishopston & Ashley Down,51.48448,-2.58776,Private room,29,2,36,2018-11-12,0.80,2,34
6818070,2 DoubleBed Flat in Victorian home,29944566,Susie,,Ashley,51.47004,-2.5815,Entire home/apt,109,1,64,2016-12-11,1.41,1,242
6819601,Stunning Georgian garden terrace,35711100,Sam,,Clifton,51.45217,-2.62039,Entire home/apt,76,2,21,2015-10-18,0.44,1,0
6832904,Double room with private bathroom,35723355,Hannah,,Bishopston & Ashley Down,51.47629,-2.58845,Private room,48,1,92,2019-05-15,1.93,1,361
6874942,Garden Flat near Whiteladies Road with Parking,12329887,Sarah & Mark,,Clifton Down,51.46635,-2.61155,Entire home/apt,83,2,259,2019-05-04,5.43,1,218
6876686,"Spacious house on hill, views over central Bristol",36036092,Rachel,,Windmill Hill,51.43706,-2.58015,Entire home/apt,90,5,0,,,1,0
6889233,Large Comfortable Double Room,32049470,Verity,,Clifton Down,51.45792,-2.61197,Private room,35,7,16,2019-02-02,0.38,11,365
6889243,Comfortable Double Room For Single Occupancy,32049470,Verity,,Clifton Down,51.45856,-2.61148,Private room,32,7,23,2019-02-02,0.55,11,365
6889301,Cosy Room For One Person,32049470,Verity,,Clifton Down,51.45871,-2.61142,Private room,29,7,20,2019-02-28,0.46,11,326
6944644,Double room From 17 to 28 February,36413611,Maria,,Ashley,51.46621,-2.5811,Private room,22,11,0,,,1,0
6995422,Room in Pretty Shared House,15362629,Sam,,Easton,51.45936,-2.55589,Private room,26,1,20,2016-09-29,0.42,1,0
7048122,one  doubleand one single room,10368086,Sara,,Cotham,51.47155,-2.61051,Private room,80,2,11,2016-10-03,0.25,3,0
7059500,Stylish central flat with parking Stokes Croft,29674675,Prue,,Ashley,51.46378,-2.58948,Entire home/apt,70,2,122,2019-05-05,2.68,6,330
7068380,Family house in heart of Bristol,37060301,Oliver,,Ashley,51.47179,-2.58391,Entire home/apt,260,4,18,2018-08-24,0.50,1,1
7112150,"Lovely Family Home, Central Bristol",37256313,Louise,,Ashley,51.46957,-2.58489,Entire home/apt,50,3,10,2018-04-06,0.24,1,0
7120612,Pill Harbourside double bedroom,19909822,Alan,,Avonmouth & Lawrence Weston,51.48172,-2.68321,Private room,38,2,14,2019-04-29,0.30,1,355
7126385,Lovely double room in family home,13093021,Katie,,Central,51.46088,-2.6071,Private room,27,5,20,2019-05-02,0.53,3,39
7138129,Green Room at Kings Weston House,25679441,Josh,,Avonmouth & Lawrence Weston,51.49532,-2.66085,Private room,67,1,0,,,1,0
7141508,A Unique Bristol Harbour Apartment,37400137,Angela,,Hotwells & Harbourside,51.45034,-2.60618,Entire home/apt,98,3,67,2019-05-06,1.45,1,248
7159559,1 bed apartment - Central Bristol,37494463,Scarlett,,Lawrence Hill,51.4572,-2.58284,Entire home/apt,55,2,156,2019-05-12,3.45,1,287
7178384,Victorian house in Montpelier,1297767,Lawrence,,Ashley,51.46961,-2.58441,Entire home/apt,215,2,63,2019-04-14,1.40,3,155
7333434,Charming and Light Victorian House,37134676,Sally,,St George West,51.4604,-2.55036,Entire home/apt,60,2,127,2019-05-12,2.74,1,123
7361546,Family Home in Bristol,14238501,John,,Lockleaze,51.48249,-2.57771,Entire home/apt,140,5,6,2017-08-16,0.13,1,14
7366399,Stunning Victorian house by park,14410812,Peter,,Ashley,51.47314,-2.5868,Entire home/apt,190,3,10,2018-06-26,0.22,1,18
7407521,Large double room in Montpelier,1297767,Lawrence,,Ashley,51.46923,-2.5833,Private room,41,2,149,2019-05-12,3.24,3,159
7409409,Cosy dbl bed nr cntr,38822661,Joe,,Windmill Hill,51.43882,-2.59344,Private room,35,4,4,2019-05-05,0.09,1,57
7450485,"Large, bright double room near city centre (BS5)",39006641,Tash,,Easton,51.45756,-2.55684,Private room,32,2,14,2018-03-03,0.33,1,47
7497439,⭐️Beautiful Studio Flat On Gloucester Road⭐️,18982276,Ruby,,Redland,51.4727,-2.59146,Entire home/apt,50,2,15,2019-05-15,0.32,1,105
7498609,The Girlie Bedroom,1950884,Sonia,,Redland,51.47819,-2.59144,Private room,46,2,3,2018-10-30,0.14,5,4
7524809,Bright and peaceful converted flat,22986282,Jannah,,Easton,51.46665,-2.55632,Entire home/apt,50,2,3,2015-09-07,0.07,1,0
7526825,"BS6, attic room & breakfast,  near Gloucester Rd",9435176,Cecilia,,Ashley,51.46824,-2.58805,Private room,34,1,158,2019-03-22,3.42,2,3
7582261,Lovely Clifton village flat Bristol,16236393,Lyn,,Clifton,51.45584,-2.61958,Entire home/apt,135,3,25,2016-11-27,0.61,1,0
7590718,Spacious apartment Heart of Clifton,37569684,Noah & Family,,Clifton,51.45805,-2.6143,Entire home/apt,89,2,237,2019-05-12,5.25,1,289
7591680,"Calm and lovely, near city centre",15930299,Simon,,Cotham,51.4637,-2.59529,Private room,26,16,11,2019-03-23,0.25,1,57
7592135,Clifton Stylish 1 Bed & Parkng,35535415,Sally,,Clifton,51.45221,-2.6173,Entire home/apt,90,2,34,2016-12-04,0.74,1,47
7605079,"Bright, arty, spacious 3 double bed home w. garden",2323987,Jess And Rory,,Knowle,51.43599,-2.56445,Entire home/apt,120,2,12,2017-12-10,0.47,2,0
7656066,Lovely double room & en-suite nr centre,36435622,Sarah,,Knowle,51.43321,-2.57866,Private room,35,2,95,2018-05-19,2.11,1,0
7677840,"Attic room, spectacular views, nr centre, b.fast",9435176,Cecilia,,Ashley,51.46796,-2.58824,Private room,33,1,158,2019-05-06,3.43,2,170
7738952,Living on the water - Private double room,5063443,Joanna And Glyn,,Hotwells & Harbourside,51.44845,-2.61649,Private room,65,1,231,2019-05-13,5.02,1,102
7754228,"Large, clean, newly renovated space",8791388,Tim,,Southville,51.44189,-2.61866,Entire home/apt,70,2,7,2016-07-17,0.15,1,0
7784124,Coach House in Clifton Village,40952905,Cathy,,Clifton,51.45761,-2.61821,Entire home/apt,70,2,79,2019-04-21,1.73,1,285
7785682,1 Bed Flat in great location,40969510,Bryony,,Central,51.4627,-2.607,Entire home/apt,80,2,7,2017-08-27,0.15,1,0
7867559,"Double Room & Breakfast, Contemporary City Home",41463581,Emily,,Lawrence Hill,51.4529,-2.563,Private room,34,1,61,2018-12-09,1.35,2,0
7883245,Double room in excellent Clifton location,37533889,Sarah,,Clifton Down,51.45745,-2.60951,Private room,49,2,57,2019-05-06,1.26,3,174
7883328,Cosy apartment near Clifton Village,41554814,Slim,,Clifton,51.45133,-2.61932,Private room,40,1,73,2018-10-01,1.62,1,351
7900542,Spacious room in Victorian house,40009065,Jim & Lin,,Bishopston & Ashley Down,51.47819,-2.58308,Private room,45,1,125,2019-05-11,2.77,2,61
7909436,"Bristol self-catering studio, kitchen, parking",11877178,Jaya,,Knowle,51.43094,-2.56538,Entire home/apt,73,1,247,2019-05-04,5.60,1,321
7930328,"Your own space: bedroom, bathroom and lounge.",9698026,Danielle,,Easton,51.46696,-2.55609,Private room,35,1,94,2019-05-09,2.09,2,167
7940827,Double Room near lovely North St,37720345,Eva,,Southville,51.44294,-2.61373,Private room,30,3,12,2018-10-16,0.27,1,169
7944094,Quiet double bedroom!,14049683,Jelena,,Horfield,51.49831,-2.58723,Private room,42,1,0,,,1,0
8025707,Quiet en-suite Attic Room with blackout blinds,40009065,Jim & Lin,,Bishopston & Ashley Down,51.48012,-2.585,Private room,35,1,124,2019-03-17,2.75,2,54
8031989,Stunning 2 bed - Amazing Views - Clifton Village,42403864,Zoe,,Clifton,51.45356,-2.62387,Entire home/apt,105,2,6,2019-01-05,0.14,1,0
8097937,"Lovely, sunny, double room",18833150,Andrew,,Redland,51.47828,-2.59379,Private room,35,1,316,2019-05-14,7.06,1,286
8107723,A modern private studio apartment,7102048,Robert,,Ashley,51.45929,-2.58578,Entire home/apt,75,3,17,2019-02-17,0.38,7,326
8142384,Charming loft room with own shower,41369557,Jonathan,,Ashley,51.46985,-2.58821,Private room,45,2,1,2015-09-05,0.02,1,230
8161251,A lovely kingsize room in Horfield,39471780,Daniel  & Jess,,Horfield,51.49404,-2.57874,Private room,25,1,81,2019-05-05,1.81,1,326
8192020,"Bright, Spacious, Friendly Home",10996419,Myron,,Avonmouth & Lawrence Weston,51.50543,-2.64856,Private room,18,2,2,2015-10-31,0.05,1,0
8211337,"Comfy single room, Clifton",18094242,Aniket,,Clifton Down,51.4657,-2.61571,Private room,35,2,39,2019-05-10,0.87,3,61
8211807,Double Bedroom in the heart of Gloucester Road,41978259,Antonello,,Bishopston & Ashley Down,51.48638,-2.58382,Private room,30,3,13,2018-04-11,0.73,1,0
8229027,'Glamping' Bristol Bell Tents For Big Groups!,20021870,Kate,,Brislington East,51.43686,-2.55042,Entire home/apt,155,2,5,2018-08-19,0.11,1,365
8248341,Light filled 60s house in Kingsdown - private room,43497640,Anne,,Cotham,51.46276,-2.59904,Private room,40,1,20,2019-05-12,0.45,3,325
8297403,"Richmond Terrace Lux Studio with Parking, Clifton",6316569,Joe,,Clifton,51.45428,-2.61288,Entire home/apt,60,7,11,2019-02-24,0.34,4,6
8360999,Bright double room in Bristol.,44069219,Judy,,Brislington West,51.44395,-2.55065,Private room,20,2,26,2018-08-22,0.59,1,75
8376608,Gloucester Road Single Loft Room,29334528,Annette,,Bishopston & Ashley Down,51.4799,-2.58399,Private room,23,1,115,2019-05-05,2.61,2,85
8387021,Lovely light and airy double room,17474076,Monica,,Lawrence Hill,51.461,-2.56627,Private room,26,2,22,2018-09-23,0.49,2,308
8406675,"1 bed flat-Bristol, Muller Road",4080386,Brian,,Lockleaze,51.48282,-2.57887,Entire home/apt,65,1,0,,,1,0
8418255,Large Studio Style Room with Kitchenette,32049470,Verity,,Clifton Down,51.45781,-2.61099,Private room,42,7,36,2019-03-29,0.82,11,358
8418653,Spacious Large Room with Kitchenette in Clifton,32049470,Verity,,Clifton Down,51.45779,-2.61135,Private room,42,7,34,2019-03-06,1.03,11,358
8418781,Modern En-suite Double Room with Kitchen,32049470,Verity,,Clifton Down,51.46087,-2.61,Private room,55,7,3,2018-09-30,0.12,11,339
8422667,Double room in large house,40930189,Tracey,,Frome Vale,51.48306,-2.52717,Private room,35,1,222,2019-04-26,4.97,3,337
8459588,lovely and spacious house,36473704,Bego,,Easton,51.45585,-2.55375,Private room,31,1,20,2019-02-19,0.45,2,77
8471636,Cosy pied a terre,34643441,Magalie,,Hotwells & Harbourside,51.44866,-2.60331,Private room,30,2,46,2019-05-04,1.04,1,352
8498352,Large double room with garden view,40930189,Tracey,,Frome Vale,51.48403,-2.52833,Private room,35,1,203,2019-05-04,5.11,3,297
8498389,Cosy single room overlooking garden,40930189,Tracey,,Frome Vale,51.48496,-2.52779,Private room,25,1,60,2019-04-15,1.35,3,343
8529713,"Stunning House, Amazing Views, Kid Friendly",7862664,James,,Ashley,51.46905,-2.5859,Entire home/apt,120,5,12,2018-04-07,0.27,1,60
8544115,South Bristol - Bright Loft Space,44979965,Chris,,Bedminster,51.43263,-2.62532,Private room,46,1,144,2019-05-05,3.26,2,330
8546138,1 bed flat city centre /parking,36203032,James,,Central,51.44957,-2.59054,Entire home/apt,80,2,81,2019-05-12,1.84,1,22
8559149,Unique place to sleep and work.,12505499,Sophie,,Central,51.45596,-2.59715,Entire home/apt,80,1,146,2018-12-06,3.30,1,0
8560539,Modern Warehouse Conversion at Paintworks+Parking,11141720,Mike,,Brislington West,51.44361,-2.56712,Entire home/apt,130,1,43,2019-04-24,1.01,7,109
8560605,"A light, spacious double room",36424184,Fran,,Lawrence Hill,51.466,-2.56581,Private room,31,1,197,2019-05-15,4.46,2,64
8561053,Beautiful Double Room with En-Suite,45057972,Guy And Bliss,,Eastville,51.47757,-2.54138,Private room,40,2,76,2019-05-06,1.74,1,296
8578293,"City View, Woodburner or Blanket Box room.",360195,Sarah,,Windmill Hill,51.44024,-2.59174,Private room,28,6,31,2019-05-07,0.70,5,21
8590563,"Arty, light & unique 3 bed house with parking bs2",17925448,Sophie,,Ashley,51.47363,-2.57888,Entire home/apt,100,4,5,2017-08-27,0.12,2,0
8681198,Spacious 3 bed Clifton apartment,18094242,Aniket,,Clifton Down,51.46654,-2.61624,Entire home/apt,167,1,128,2019-04-03,2.93,3,359
8698412,Attic double room with bathroom,4379169,Sarah,,Redland,51.47116,-2.59457,Private room,32,2,63,2019-05-16,1.44,2,53
8709184,Spacious Double Room in Clifton,20778476,Josephine,,Stoke Bishop,51.47058,-2.6173,Private room,35,1,2,2015-10-18,0.05,1,0
8716642,Super central city pad,39026590,Roland & Lorna,,Central,51.45303,-2.59614,Entire home/apt,69,2,324,2019-05-17,7.44,2,25
8735246,One Bedroom Flat in Central Bristol,45831113,Harry,,Lawrence Hill,51.45655,-2.58047,Entire home/apt,65,2,9,2016-06-11,0.21,1,0
8750734,Sunny And Lovely Double Bedroom With Ensuite,45897204,Marinella-Giuseppe,,Brislington West,51.44404,-2.5582,Private room,25,2,36,2019-01-17,0.82,1,0
8760146,Spacious room in characterful Victorian home,14556974,Cassy,,Lawrence Hill,51.46431,-2.56675,Private room,35,2,42,2019-05-05,1.04,2,363
8776062,"Single, warm, cosy, inviting bedroom",46005110,Liza,,Brislington East,51.45298,-2.54437,Private room,25,4,10,2018-12-18,0.25,1,363
8787399,Cosy cabin w/ woodburner,46056370,Peter,,Ashley,51.47405,-2.57698,Private room,40,2,32,2019-03-08,0.75,2,364
8853045,Kingsize room in victorian terrace,46354944,Julie,,Bedminster,51.43769,-2.61332,Private room,35,1,152,2019-04-14,3.78,1,118
8896326,Room with view in soulful flat,44753674,Lena&Lidia,,Ashley,51.46945,-2.58627,Private room,30,1,18,2016-03-08,0.41,2,0
8932993,2 bed(+sofa bed) in excellent Clifton location,37533889,Sarah,,Clifton,51.45745,-2.61176,Entire home/apt,90,3,2,2016-01-03,0.05,3,0
8950131,"Modern, spacious flat with garden",24232359,Becky,,Frome Vale,51.48137,-2.52724,Entire home/apt,43,1,3,2017-11-05,0.15,1,0
8959370,Large period home,2022733,Daniel,,Frome Vale,51.48348,-2.5217,Entire home/apt,120,2,1,2015-11-27,0.02,1,0
8967035,Cosy apartment close to city centre,46861775,Kath And Hamish,,Knowle,51.43207,-2.56314,Entire home/apt,50,2,77,2019-03-26,1.79,1,315
8967044,Family home with beautiful view,45271036,Clare,,Eastville,51.47761,-2.55623,Entire home/apt,190,2,18,2019-04-15,0.44,1,116
8980261,Hill View. Bristol from Above,46921279,Kati,,Lockleaze,51.47371,-2.57336,Entire home/apt,60,14,0,,,1,0
8989083,Quiet room in relaxed house close to city centre.,23381092,Rachel,,Ashley,51.46969,-2.57883,Private room,32,2,7,2019-02-21,0.24,1,271
9009983,Comfortable clean double room,47044430,Julie,,Ashley,51.46919,-2.57973,Private room,35,1,37,2017-02-19,0.86,1,0
9011854,Clifton village getaway with a view,11930920,Beth,,Clifton,51.4608,-2.62425,Private room,65,1,60,2019-03-29,1.38,2,284
9061349,"A warm, comfy, restful  room with choice of beds.",23751773,Jane,,Easton,51.46576,-2.55709,Private room,18,1,37,2019-04-30,0.88,2,133
9086070,Laid-back pad near shops and park,47380383,Dermot,,St George West,51.45731,-2.55202,Private room,30,3,70,2017-10-28,1.62,1,0
9163904,Berkeley Square Luxury Apartment,6316569,Joe,,Central,51.45613,-2.60648,Entire home/apt,80,7,0,,,4,71
9234627,Cosy home in vibrant Easton,9353877,Gemma,,Easton,51.46534,-2.55872,Entire home/apt,78,2,39,2019-03-25,0.95,2,322
9249090,"Cosy basement room, Windmill Hill",41023048,Trevor,,Windmill Hill,51.43904,-2.58898,Private room,28,1,56,2019-03-24,1.31,1,0
9271329,Beautiful Converted Chapel,9695611,Katina,,Ashley,51.46488,-2.58804,Entire home/apt,100,2,30,2018-08-28,0.70,1,0
9311416,"Single room, 15 min walk to Southmead Hospital",32885609,Jill,,Southmead,51.50014,-2.60741,Private room,28,1,61,2019-05-04,1.62,3,189
9322983,5 bed family home close to Bristol centre/station.,48387673,Rory,,Knowle,51.43814,-2.569,Entire home/apt,150,4,16,2018-08-04,0.47,1,0
9328461,In the heart of Easton,48415432,Loz,,Easton,51.46764,-2.56464,Private room,25,1,42,2019-03-31,1.01,1,70
9345415,Relaxing room in Easton,43412115,Paul,,Easton,51.46584,-2.56236,Private room,27,1,80,2019-05-10,1.87,1,86
9389393,Spacious ensuite loft room with views & breakfast,7537771,Pommy,,Eastville,51.47598,-2.54762,Private room,40,1,70,2019-04-17,1.99,2,17
9399571,Holiday House in Clifton Bristol UK,48697404,Joanna,,Clifton Down,51.4674,-2.61295,Entire home/apt,130,2,91,2019-04-14,2.23,1,299
9408981,"Double loft room, Bristol",48788064,Sheila,,Westbury-on-Trym & Henleaze,51.4929,-2.61328,Private room,36,1,141,2019-05-15,3.31,2,290
9493540,"Comfortable, quiet, convenient home",49205078,Rupert,,Stoke Bishop,51.48583,-2.64774,Entire home/apt,85,3,25,2017-04-22,0.60,1,0
9521652,"Studio,  Old City Centre",27954975,Johnie,,Central,51.45322,-2.59328,Entire home/apt,62,2,188,2019-05-04,4.66,2,307
9559959,Cosy courtyard studio near Bristol Harbourside,43800815,Angela,,Southville,51.44145,-2.60052,Entire home/apt,53,1,180,2019-05-15,7.34,3,187
9598461,Welsh Back – In the Bristol's heart,34880118,Giuseppe,,Central,51.45178,-2.59334,Private room,47,90,4,2018-06-17,0.10,1,363
9641485,Spacious and cosy family home,29443025,Rachel,,Easton,51.46867,-2.55744,Entire home/apt,125,2,22,2018-06-04,0.53,2,24
9690048,Cosy apartment with city views,44753674,Lena&Lidia,,Ashley,51.46859,-2.58604,Entire home/apt,90,1,3,2016-02-29,0.08,2,0
9712712,Home from home in Clifton village,11930920,Beth,,Clifton,51.46062,-2.62216,Entire home/apt,125,2,48,2019-05-06,1.17,2,63
9743782,Double Room with enSuite in Bristol,50268520,Julie,,Windmill Hill,51.43793,-2.59496,Private room,45,4,0,,,1,0
9751748,"Second Double Loft, Bristol.",48788064,Sheila,,Westbury-on-Trym & Henleaze,51.49518,-2.61122,Private room,36,1,3,2017-12-10,0.07,2,230
9790706,Spacious bedroom in a friendly home,7280651,Bego,,Southmead,51.49486,-2.60125,Private room,30,1,1,2016-05-03,0.03,1,0
9869518,"Clean, Cosy and Quiet - St. Andrews",46125713,Debra,,Bishopston & Ashley Down,51.47604,-2.58601,Private room,25,1,138,2019-05-14,3.34,4,73
9899518,"Self-contained 1 bed, free parking, near Clifton",50913014,Hugh,,Stoke Bishop,51.47149,-2.63838,Entire home/apt,65,2,71,2019-05-12,1.72,1,210
9905613,Super Comfortable Double Bedroom in Redland,19047046,Maria,,Cotham,51.46908,-2.6081,Private room,35,1,27,2019-05-12,3.19,1,61
9934969,10 min Bristol airport Bedroom in Bedminster,18402911,Marisa,,Bishopsworth,51.43157,-2.60697,Private room,35,1,2,2019-02-01,0.50,1,1
9969994,Contemporary & Bright City Home w/ Parking,41463581,Emily,,Lawrence Hill,51.4517,-2.56441,Entire home/apt,80,2,24,2019-04-22,0.79,2,0
9994005,Amazing Double Bedsit off Glouc Rd,18847816,Alison,,Bishopston & Ashley Down,51.48732,-2.58819,Private room,45,2,61,2019-04-28,1.54,2,134
10084839,Beautiful victorian family house - free parking,17045922,Martin,,Ashley,51.47397,-2.58652,Entire home/apt,300,4,13,2019-04-02,0.38,1,15
10095014,Cosy double room in lively Easton,9353877,Gemma,,Easton,51.46684,-2.5575,Private room,29,1,22,2019-03-08,0.56,2,292
10133777,"Peaceful wooden summerhouse in green, leafy garden",23494368,Charlotte,,Windmill Hill,51.43696,-2.59107,Private room,27,3,48,2019-05-12,1.39,7,78
10221590,light room off vibrant stokes croft,52450492,Florence,,Cotham,51.46484,-2.5929,Private room,25,1,0,,,1,0
10223183,Central modern city pad on the harbourside,52532471,Owen,,Hotwells & Harbourside,51.45129,-2.60349,Entire home/apt,60,1,2,2017-12-03,0.08,1,0
10226253,Double bed & sofa bed in friendly home,43414173,Jud,,Lawrence Hill,51.46695,-2.56771,Private room,38,1,47,2017-04-17,1.16,1,138
10237621,Harbour side - City center- Bristol,41367595,Govind,,Hotwells & Harbourside,51.44786,-2.6031,Entire home/apt,61,3,2,2017-12-10,0.11,1,0
